season,week,game_id,posteam,defteam,player_id,pass_attempt,complete_pass,passing_yards,pass_touchdown,interception,rush_plays,rushing_yards,rush_touchdown,reception,receiving_yards,receiving_touchdown,fumble_lost,rush_inside_10,rush_inside_20,target_inside_10,target_inside_20,total_touches,fantasy_points
2025,2,2025_02_LAC_LV,LAC,LV,00-0038544,0.0,0.0,0.0,0.0,0.0,1,-2.0,0.0,3.0,71.0,1.0,0.0,0,0,0,0,4.0,15.9
2025,2,2025_02_LAC_LV,LAC,LV,00-0039915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,48.0,0.0,0.0,0,0,0,0,5.0,9.8
2025,2,2025_02_LAC_LV,LAC,LV,00-0040666,0.0,0.0,0.0,0.0,0.0,8,24.0,0.0,1.0,1.0,0.0,0.0,4,4,0,0,9.0,3.5000000000000004
2025,2,2025_02_LAC_LV,LAC,LV,00-0040727,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,34.0,0.0,0.0,0,0,0,1,2.0,5.4
2025,2,2025_02_LAC_LV,LV,LAC,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2025,2,2025_02_LAC_LV,LV,LAC,00-0030565,46.0,24.0,180.0,0.0,3.0,5,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,51.0,3.2
2025,2,2025_02_LAC_LV,LV,LAC,00-0034960,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,68.0,0.0,0.0,0,0,0,3,6.0,12.8
2025,2,2025_02_LAC_LV,LV,LAC,00-0038040,0.0,0.0,0.0,0.0,0.0,2,-2.0,0.0,2.0,15.0,0.0,0.0,0,0,0,0,4.0,3.3
2025,2,2025_02_LAC_LV,LV,LAC,00-0038563,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,3.0,12.0,0.0,0.0,0,0,0,1,4.0,4.9
2025,2,2025_02_LAC_LV,LV,LAC,00-0039066,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,9.0,0.0,0.0,0,0,0,0,2.0,2.9
2025,2,2025_02_LAC_LV,LV,LAC,00-0039338,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,38.0,0.0,0.0,0,0,0,1,5.0,8.8
2025,2,2025_02_LAC_LV,LV,LAC,00-0039407,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,17.0,0.0,0.0,0,0,0,0,2.0,3.7
2025,2,2025_02_LAC_LV,LV,LAC,00-0040122,0.0,0.0,0.0,0.0,0.0,11,43.0,0.0,3.0,1.0,0.0,0.0,0,1,0,2,14.0,7.3999999999999995
2025,2,2025_02_LAC_LV,LV,LAC,00-0040581,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,20.0,0.0,0.0,0,0,0,0,1.0,3.0
2025,2,2025_02_LA_TEN,LA,TEN,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_LA_TEN,LA,TEN,00-0026498,34.0,23.0,298.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,10,34.0,17.92
2025,2,2025_02_LA_TEN,LA,TEN,00-0031381,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,106.0,1.0,0.0,0,0,4,5,6.0,22.6
2025,2,2025_02_LA_TEN,LA,TEN,00-0033110,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,37.0,0.0,0.0,0,0,0,1,4.0,7.7
2025,2,2025_02_LA_TEN,LA,TEN,00-0036849,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_LA_TEN,LA,TEN,00-0037840,0.0,0.0,0.0,0.0,0.0,17,66.0,0.0,2.0,14.0,0.0,0.0,1,3,1,1,19.0,10.0
2025,2,2025_02_LA_TEN,LA,TEN,00-0039074,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,1.0,0.0,0,0,1,1,1.0,7.8
2025,2,2025_02_LA_TEN,LA,TEN,00-0039075,0.0,0.0,0.0,0.0,0.0,1,45.0,1.0,8.0,91.0,0.0,0.0,0,0,1,1,9.0,27.6
2025,2,2025_02_LA_TEN,LA,TEN,00-0039738,0.0,0.0,0.0,0.0,0.0,5,44.0,1.0,0.0,0.0,0.0,0.0,2,3,0,0,5.0,10.4
2025,2,2025_02_LA_TEN,LA,TEN,00-0039751,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,42.0,0.0,0.0,0,0,0,1,2.0,6.2
2025,2,2025_02_LA_TEN,TEN,LA,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.0,-2.0
2025,2,2025_02_LA_TEN,TEN,LA,00-0032211,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,9.0,0.0,0.0,0,0,0,0,2.0,2.9
2025,2,2025_02_LA_TEN,TEN,LA,00-0034837,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,57.0,0.0,0.0,0,0,1,1,3.0,8.7
2025,2,2025_02_LA_TEN,TEN,LA,00-0035261,0.0,0.0,0.0,0.0,0.0,20,92.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,9.200000000000001
2025,2,2025_02_LA_TEN,TEN,LA,00-0036415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,10.0,0.0,0.0,0,0,0,0,2.0,3.0
2025,2,2025_02_LA_TEN,TEN,LA,00-0037809,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,35.0,0.0,0.0,0,0,0,0,4.0,7.5
2025,2,2025_02_LA_TEN,TEN,LA,00-0040170,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,56.0,1.0,0.0,0,0,1,1,4.0,15.600000000000001
2025,2,2025_02_LA_TEN,TEN,LA,00-0040584,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,9.0,0.0,0.0,0,0,0,0,2.0,2.9
2025,2,2025_02_LA_TEN,TEN,LA,00-0040676,38.0,19.0,175.0,1.0,0.0,4,8.0,0.0,0.0,0.0,0.0,1.0,0,0,3,6,42.0,9.8
2025,2,2025_02_LA_TEN,TEN,LA,00-0040705,0.0,0.0,0.0,0.0,0.0,2,9.0,0.0,2.0,-1.0,0.0,0.0,0,0,0,3,4.0,2.8
2025,2,2025_02_NE_MIA,MIA,NE,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2025,2,2025_02_NE_MIA,MIA,NE,00-0033040,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,109.0,0.0,0.0,0,0,0,0,6.0,16.9
2025,2,2025_02_NE_MIA,MIA,NE,00-0035125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,13.0,0.0,0.0,0,0,0,0,2.0,3.3
2025,2,2025_02_NE_MIA,MIA,NE,00-0036182,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,18.0,0.0,0.0,0,0,0,0,2.0,3.8
2025,2,2025_02_NE_MIA,MIA,NE,00-0036212,37.0,26.0,315.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,37.0,18.6
2025,2,2025_02_NE_MIA,MIA,NE,00-0036613,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,68.0,1.0,0.0,0,0,0,1,5.0,17.8
2025,2,2025_02_NE_MIA,MIA,NE,00-0036620,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,1.0,1.8
2025,2,2025_02_NE_MIA,MIA,NE,00-0039040,0.0,0.0,0.0,0.0,0.0,11,30.0,0.0,8.0,92.0,1.0,0.0,0,0,0,0,19.0,26.200000000000003
2025,2,2025_02_NE_MIA,MIA,NE,00-0039880,0.0,0.0,0.0,0.0,0.0,3,23.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,4.0,3.5000000000000004
2025,2,2025_02_NE_MIA,MIA,NE,00-0040198,0.0,0.0,0.0,0.0,0.0,1,8.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,2.0,2.3
2025,2,2025_02_NE_MIA,NE,MIA,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_NE_MIA,NE,MIA,00-0031588,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,32.0,0.0,0.0,0,0,0,0,4.0,7.2
2025,2,2025_02_NE_MIA,NE,MIA,00-0032392,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,38.0,0.0,0.0,0,0,0,0,3.0,6.800000000000001
2025,2,2025_02_NE_MIA,NE,MIA,00-0033090,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0.0,0,0,1,1,1.0,1.9
2025,2,2025_02_NE_MIA,NE,MIA,00-0033555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,1.0,0.0,0,0,1,1,1.0,7.8
2025,2,2025_02_NE_MIA,NE,MIA,00-0036328,0.0,0.0,0.0,0.0,0.0,5,27.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,6.0,3.8000000000000003
2025,2,2025_02_NE_MIA,NE,MIA,00-0036875,0.0,0.0,0.0,0.0,0.0,12,54.0,0.0,5.0,88.0,0.0,0.0,2,3,0,0,17.0,19.200000000000003
2025,2,2025_02_NE_MIA,NE,MIA,00-0038608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,16.0,1.0,0.0,0,0,0,1,1.0,8.6
2025,2,2025_02_NE_MIA,NE,MIA,00-0038621,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,1.0,1.8
2025,2,2025_02_NE_MIA,NE,MIA,00-0039851,26.0,19.0,230.0,2.0,0.0,7,34.0,1.0,0.0,0.0,0.0,0.0,2,3,2,3,33.0,26.6
2025,2,2025_02_NE_MIA,NE,MIA,00-0040734,0.0,0.0,0.0,0.0,0.0,3,10.0,0.0,2.0,30.0,0.0,0.0,0,1,0,0,5.0,6.0
2025,2,2025_02_NYG_DAL,DAL,NYG,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0033077,55.0,38.0,361.0,2.0,1.0,3,17.0,0.0,0.0,0.0,0.0,0.0,0,0,3,6,58.0,22.139999999999997
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0035243,0.0,0.0,0.0,0.0,0.0,5,15.0,1.0,2.0,4.0,0.0,0.0,2,2,0,0,7.0,9.9
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0036358,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,112.0,0.0,0.0,0,0,0,1,9.0,20.200000000000003
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0036997,0.0,0.0,0.0,0.0,0.0,18,97.0,1.0,6.0,33.0,0.0,0.0,1,2,0,0,24.0,25.0
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0037247,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,68.0,1.0,0.0,0,0,2,4,5.0,17.8
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0037666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,16.0,0.0,0.0,0,0,0,0,2.0,3.6
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0037801,0.0,0.0,0.0,0.0,0.0,2,6.0,0.0,4.0,47.0,1.0,0.0,0,0,1,1,6.0,15.3
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0038041,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,78.0,0.0,0.0,0,0,0,0,9.0,16.8
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0038547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_NYG_DAL,DAL,NYG,00-0039530,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,1.0,1.3
2025,2,2025_02_NYG_DAL,NYG,DAL,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0029263,44.0,30.0,450.0,3.0,1.0,3,23.0,0.0,0.0,0.0,0.0,0.0,0,2,3,7,47.0,30.3
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0035250,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,-4.0,0.0,0.0,0,0,0,0,2.0,1.0
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0035535,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,61.0,0.0,0.0,0,0,1,1,2.0,8.100000000000001
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0038117,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,142.0,1.0,0.0,0,0,0,1,8.0,28.200000000000003
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0039337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,167.0,2.0,0.0,0,0,0,1,9.0,37.7
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0039384,0.0,0.0,0.0,0.0,0.0,5,15.0,0.0,4.0,36.0,0.0,0.0,0,0,0,0,9.0,9.1
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0039847,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,34.0,0.0,0.0,0,0,0,2,4.0,7.4
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0040691,0.0,0.0,0.0,0.0,0.0,1,-3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-0.30000000000000004
2025,2,2025_02_NYG_DAL,NYG,DAL,00-0040715,0.0,0.0,0.0,0.0,0.0,11,45.0,1.0,2.0,14.0,0.0,0.0,2,5,1,1,13.0,13.9
2025,2,2025_02_PHI_KC,KC,PHI,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_PHI_KC,KC,PHI,00-0030506,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,61.0,0.0,0.0,0,0,1,1,4.0,10.100000000000001
2025,2,2025_02_PHI_KC,KC,PHI,00-0033857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,1.0,1.5
2025,2,2025_02_PHI_KC,KC,PHI,00-0033873,31.0,16.0,187.0,1.0,1.0,7,66.0,1.0,0.0,0.0,0.0,0.0,0,2,1,2,38.0,22.080000000000002
2025,2,2025_02_PHI_KC,KC,PHI,00-0033923,0.0,0.0,0.0,0.0,0.0,8,31.0,0.0,1.0,3.0,0.0,0.0,1,2,0,0,9.0,4.4
2025,2,2025_02_PHI_KC,KC,PHI,00-0035662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,30.0,0.0,0.0,0,0,0,0,5.0,8.0
2025,2,2025_02_PHI_KC,KC,PHI,00-0036637,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1.0,1.1
2025,2,2025_02_PHI_KC,KC,PHI,00-0037197,0.0,0.0,0.0,0.0,0.0,10,22.0,0.0,1.0,7.0,0.0,0.0,0,1,0,0,11.0,3.9000000000000004
2025,2,2025_02_PHI_KC,KC,PHI,00-0038104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,59.0,1.0,0.0,0,0,0,0,2.0,13.9
2025,2,2025_02_PHI_KC,KC,PHI,00-0038519,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,21.0,0.0,0.0,0,0,0,0,1.0,3.1
2025,2,2025_02_PHI_KC,KC,PHI,00-0040078,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.2
2025,2,2025_02_PHI_KC,PHI,KC,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_PHI_KC,PHI,KC,00-0034844,0.0,0.0,0.0,0.0,0.0,22,88.0,1.0,2.0,6.0,0.0,0.0,2,3,0,0,24.0,17.4
2025,2,2025_02_PHI_KC,PHI,KC,00-0035676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,27.0,0.0,0.0,0,0,0,0,5.0,7.7
2025,2,2025_02_PHI_KC,PHI,KC,00-0036265,0.0,0.0,0.0,0.0,0.0,3,19.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0,1.9000000000000001
2025,2,2025_02_PHI_KC,PHI,KC,00-0036389,24.0,15.0,101.0,0.0,0.0,7,17.0,1.0,0.0,0.0,0.0,0.0,2,2,0,0,31.0,11.74
2025,2,2025_02_PHI_KC,PHI,KC,00-0036876,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,1.0,1.5
2025,2,2025_02_PHI_KC,PHI,KC,00-0036912,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,53.0,0.0,0.0,0,0,0,0,4.0,9.3
2025,2,2025_02_PHI_KC,PHI,KC,00-0037086,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,0,0,1.0,1.6
2025,2,2025_02_PHI_KC,PHI,KC,00-0037614,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
2025,2,2025_02_PHI_KC,PHI,KC,00-0037741,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,1.0,1.4
2025,2,2025_02_SEA_PIT,PIT,SEA,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0023459,37.0,18.0,203.0,1.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4,4,38.0,8.420000000000002
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0033858,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,27.0,0.0,0.0,0,0,0,0,4.0,6.7
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0034771,2.0,2.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,0.48
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,20.0,1.0,0.0,0,0,1,1,3.0,11.0
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0036894,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,31.0,0.0,0.0,0,0,1,1,3.0,6.1
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0036919,0.0,0.0,0.0,0.0,0.0,5,20.0,0.0,3.0,16.0,0.0,0.0,1,1,0,0,8.0,6.6
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0037228,0.0,0.0,0.0,0.0,0.0,14,48.0,0.0,4.0,86.0,0.0,0.0,2,3,0,0,18.0,17.4
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0037304,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,0,0,1.0,1.6
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0037837,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,22.0,0.0,0.0,0,0,0,0,1.0,3.2
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0038558,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0039739,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,0.0,0.0,0,0,0,0,1.0,1.7000000000000002
2025,2,2025_02_SEA_PIT,PIT,SEA,00-0040142,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.1
2025,2,2025_02_SEA_PIT,SEA,PIT,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0.0,0.0
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0033908,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,90.0,0.0,0.0,0,0,0,0,7.0,16.0
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0034869,35.0,22.0,295.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,4,35.0,15.8
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0038134,0.0,0.0,0.0,0.0,0.0,13,105.0,1.0,1.0,13.0,0.0,0.0,0,3,0,0,14.0,18.8
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0038543,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,103.0,0.0,0.0,0,0,0,0,8.0,18.3
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0039165,0.0,0.0,0.0,0.0,0.0,15,10.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,15.0,1.0
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0039793,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,26.0,1.0,0.0,0,0,1,1,3.0,10.8
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0040648,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,32.0,1.0,0.0,0,0,0,0,2.0,11.2
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0040739,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,31.0,0.0,0.0,0,0,0,1,2.0,5.1
2025,2,2025_02_SF_NO,NO,SF,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_SF_NO,NO,SF,00-0031236,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,26.0,0.0,0.0,0,0,0,0,2.0,4.6
2025,2,2025_02_SF_NO,NO,SF,00-0033906,0.0,0.0,0.0,0.0,0.0,21,99.0,0.0,6.0,21.0,0.0,1.0,2,3,0,0,27.0,16.0
2025,2,2025_02_SF_NO,NO,SF,00-0036040,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,49.0,1.0,0.0,0,0,0,1,5.0,15.9
2025,2,2025_02_SF_NO,NO,SF,00-0037239,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,54.0,0.0,0.0,0,0,0,1,6.0,11.4
2025,2,2025_02_SF_NO,NO,SF,00-0037545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,52.0,1.0,0.0,0,0,1,2,4.0,15.2
2025,2,2025_02_SF_NO,NO,SF,00-0038551,0.0,0.0,0.0,0.0,0.0,5,8.0,0.0,1.0,2.0,0.0,0.0,0,1,0,0,6.0,2.0
2025,2,2025_02_SF_NO,NO,SF,00-0039376,37.0,25.0,207.0,3.0,0.0,4,14.0,0.0,0.0,0.0,0.0,1.0,0,0,2,5,41.0,19.68
2025,2,2025_02_SF_NO,NO,SF,00-0039424,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,1.0,0.0,0,0,1,1,1.0,7.3
2025,2,2025_02_SF_NO,SF,NO,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,-2.0
2025,2,2025_02_SF_NO,SF,NO,00-0029892,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0.0,0,0,0,1,1.0,1.5
2025,2,2025_02_SF_NO,SF,NO,00-0033280,0.0,0.0,0.0,0.0,0.0,13,55.0,0.0,6.0,52.0,1.0,0.0,0,1,1,2,19.0,22.7
2025,2,2025_02_SF_NO,SF,NO,00-0033307,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,32.0,0.0,0.0,0,0,0,0,3.0,6.2
2025,2,2025_02_SF_NO,SF,NO,00-0034272,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_SF_NO,SF,NO,00-0036259,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,89.0,1.0,0.0,0,0,0,0,5.0,19.9
2025,2,2025_02_SF_NO,SF,NO,00-0036887,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,15.0,1.0,0.0,0,0,0,1,2.0,9.5
2025,2,2025_02_SF_NO,SF,NO,00-0036972,41.0,26.0,279.0,3.0,0.0,3,9.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,44.0,22.06
2025,2,2025_02_SF_NO,SF,NO,00-0037112,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,31.0,0.0,0.0,0,0,0,0,4.0,7.1
2025,2,2025_02_SF_NO,SF,NO,00-0037746,0.0,0.0,0.0,0.0,0.0,6,20.0,0.0,1.0,-1.0,0.0,0.0,0,0,0,0,7.0,2.9
2025,2,2025_02_SF_NO,SF,NO,00-0038643,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_SF_NO,SF,NO,00-0039916,0.0,0.0,0.0,0.0,0.0,1,-4.0,0.0,4.0,56.0,0.0,0.0,0,0,0,0,5.0,9.2
2025,2,2025_02_TB_HOU,HOU,TB,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,2,2025_02_TB_HOU,HOU,TB,00-0034383,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,29.0,0.0,0.0,0,0,0,0,3.0,5.9
2025,2,2025_02_TB_HOU,HOU,TB,00-0034386,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0,2,1.0,1.3
2025,2,2025_02_TB_HOU,HOU,TB,00-0034791,0.0,0.0,0.0,0.0,0.0,12,43.0,1.0,2.0,29.0,0.0,0.0,1,2,0,0,14.0,15.200000000000001
2025,2,2025_02_TB_HOU,HOU,TB,00-0036232,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,2,2025_02_TB_HOU,HOU,TB,00-0036554,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,52.0,1.0,0.0,0,0,3,3,3.0,14.2
2025,2,2025_02_TB_HOU,HOU,TB,00-0038618,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,29.0,0.0,0.0,0,0,0,0,2.0,4.9
2025,2,2025_02_TB_HOU,HOU,TB,00-0039163,28.0,13.0,207.0,1.0,0.0,3,27.0,0.0,0.0,0.0,0.0,0.0,0,0,4,6,31.0,14.98
2025,2,2025_02_TB_HOU,HOU,TB,00-0040130,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,28.0,0.0,0.0,0,0,0,0,1.0,3.8000000000000003
